Number of Records Retrieved: 10180,,,,,,,,,,,,,,,,,,,,,
STOCKING_EVENT_RECORD_NUM,RECORD_STATUS,STOCKING_YEAR,DESTINATION_WATERBODY_LID,DESTINATION_WATERBODY_NAME,INVENTORY_COMMENTS,STOCKING_COMMENTS,MARKING_COMMENTS,,,,,,,,,,,,,,
3914,APPROVED,2002,16-6669-53170,Anderson L.,H6609,,,,,,,,,,,,,,,,
3876,APPROVED,2002,16-6365-53715,Mileage 10 Ph.,H5277,,,,,,,,,,,,,,,,
6467,APPROVED,2001,16-6740-53206,Shook L.,H5039,,,,,,,,,,,,,,,,
6421,APPROVED,2001,16-6017-54451,Emerald L.,H4825,,,,,,,,,,,,,,,,
5373,APPROVED,2001,18-2882-51121,Harvey L.,G0299,,,,,,,,,,,,,,,,
7991,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0351356 4870819,,,,,,,,,,,,,,,
7993,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0351967 4864909,,,,,,,,,,,,,,,
7996,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0348700 4676770,,,,,,,,,,,,,,,
8001,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0340989 4867853,,,,,,,,,,,,,,,
8003,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0340989 4867853,,,,,,,,,,,,,,,
8005,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0352194 4865139,,,,,,,,,,,,,,,
8007,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0343302 4867074,,,,,,,,,,,,,,,
7937,APPROVED,2004,16-3800-54060,Fall L.,,"Truck, bucket, lake",,,,,,,,,,,,,,,
6049,APPROVED,2001,16-3948-54323,Nipigon L. 19,H4672,,,,,,,,,,,,,,,,
6050,APPROVED,2001,16-3924-54324,Hele L. 9,H4673,,,,,,,,,,,,,,,,
6051,APPROVED,2001,16-3926-54284,Hele L. 21,H4674,,,,,,,,,,,,,,,,
6052,APPROVED,2001,16-3842-54153,Thompson L.,H4771,,,,,,,,,,,,,,,,
6054,APPROVED,2001,16-3965-54502,Malborne L.,H4659,,,,,,,,,,,,,,,,
6055,APPROVED,2001,16-3564-54403,Caro L.,H4657,,,,,,,,,,,,,,,,
6056,APPROVED,2001,16-3876-54249,Hele L. 22,H4655,,,,,,,,,,,,,,,,
6057,APPROVED,2001,16-4022-54348,Deer L.,H4656,,,,,,,,,,,,,,,,
6058,APPROVED,2001,16-3634-54687,Black Sturgeon L.,H4654,,,,,,,,,,,,,,,,
6060,APPROVED,2001,16-3634-54687,Black Sturgeon L.,H4653,,,,,,,,,,,,,,,,
6061,APPROVED,2001,16-3634-54687,Black Sturgeon L.,H4850,,,,,,,,,,,,,,,,
6063,APPROVED,2001,16-4775-54071,Rongie L.,H4837,,,,,,,,,,,,,,,,
6164,APPROVED,2001,18-3994-50150,Indian Cr.,H3089,,,,,,,,,,,,,,,,
6165,APPROVED,2001,18-3736-49998,Green L.,H3090,,,,,,,,,,,,,,,,
6166,APPROVED,2001,18-3744-50099,Craigs Cr.,H3092,,,,,,,,,,,,,,,,
6777,APPROVED,2001,17-4006-49280,"Huron, L.",H6490,,,,,,,,,,,,,,,,
6778,APPROVED,2001,17-4006-49280,"Huron, L.",H6491,,,,,,,,,,,,,,,,
6779,APPROVED,2001,17-4006-49280,"Huron, L.",H6492,,,,,,,,,,,,,,,,
6780,APPROVED,2001,17-4006-49280,"Huron, L.",H6493,,,,,,,,,,,,,,,,
6781,APPROVED,2001,17-4006-49280,"Huron, L.",H6494,,,,,,,,,,,,,,,,
6782,APPROVED,2001,17-4006-49280,"Huron, L.",H6495,,,,,,,,,,,,,,,,
6784,APPROVED,2001,17-4006-49280,"Huron, L.",H6497,,,,,,,,,,,,,,,,
6785,APPROVED,2001,17-4006-49280,"Huron, L.",H6498,,,,,,,,,,,,,,,,
6786,APPROVED,2001,17-4006-49280,"Huron, L.",H6499,,,,,,,,,,,,,,,,
6787,APPROVED,2001,17-4006-49280,"Huron, L.",H6500,,,,,,,,,,,,,,,,
6788,APPROVED,2001,17-4006-49280,"Huron, L.",H7751,,,,,,,,,,,,,,,,
6789,APPROVED,2001,17-4006-49280,"Huron, L.",H7752,,,,,,,,,,,,,,,,
6790,APPROVED,2001,17-4006-49280,"Huron, L.",H7753,,,,,,,,,,,,,,,,
6791,APPROVED,2002,17-4006-49280,"Huron, L.",H8870,boat site lat 44 56.298 long 80 05.192,,,,,,,,,,,,,,,
5418,APPROVED,2001,18-3315-49969,Strong L.,G0385,,,,,,,,,,,,,,,,
5339,APPROVED,2001,18-3160-50273,Buck L.,G0496,Buck Mountain L.,,,,,,,,,,,,,,,
5386,APPROVED,2001,18-3077-50666,Redpine L.,G0311,,,,,,,,,,,,,,,,
5170,APPROVED,2001,17-3974-51436,Whiskey L.,H9133,,,,,,,,,,,,,,,,
5318,APPROVED,2001,17-7233-51100,Little L.,G0577,,,,,,,,,,,,,,,,
7447,APPROVED,2003,17-5900-48185,Mill P.,SPRING VALLEY STOCK,,,,,,,,,,,,,,,,
8010,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0352782 4865325,,,,,,,,,,,,,,,
8012,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0347490 4876577,,,,,,,,,,,,,,,
5957,APPROVED,2001,17-3974-51436,Whiskey L.,"H0513
source wby Denvic L",,,,,,,,,,,,,,,,
5959,APPROVED,2001,16-3375-53694,Boulevard L.,H4851,,,,,,,,,,,,,,,,
5960,APPROVED,2001,16-3375-53694,Boulevard L.,H4852,,,,,,,,,,,,,,,,
5961,APPROVED,2001,15-6737-53919,Sitches L.,H4853,,,,,,,,,,,,,,,,
5962,APPROVED,2001,15-6868-54326,Inwood L.,H4854,,,,,,,,,,,,,,,,
5963,APPROVED,2001,16-3768-53865,Caribou L.,H4855,,,,,,,,,,,,,,,,
5964,APPROVED,2001,16-3720-53801,Pass L.,H4856,,,,,,,,,,,,,,,,
5965,APPROVED,2001,16-3778-54100,Cavern L.,H4857,,,,,,,,,,,,,,,,
5966,APPROVED,2001,16-3742-54175,Shale L.,H4858,,,,,,,,,,,,,,,,
5967,APPROVED,2001,16-3770-54144,Pocket L.,H4859,,,,,,,,,,,,,,,,
5969,APPROVED,2001,16-3595-55754,Secret L.,H4860,,,,,,,,,,,,,,,,
5970,APPROVED,2001,16-3615-55776,Blue L.,H4861,,,,,,,,,,,,,,,,
5971,APPROVED,2001,16-3501-55631,Chimney L.,H4862,,,,,,,,,,,,,,,,
5972,APPROVED,2001,15-7172-53380,Paul L.,H4863,,,,,,,,,,,,,,,,
6064,APPROVED,2001,16-4308-55224,North Wind L.,H4838,,,,,,,,,,,,,,,,
6065,APPROVED,2001,16-4817-54236,Charlotte L.,H4839,,,,,,,,,,,,,,,,
6066,APPROVED,2001,16-4818-54224,Bluff L.,H4840,,,,,,,,,,,,,,,,
6069,APPROVED,2001,16-4780-54088,Spectacle L.,H4843,,,,,,,,,,,,,,,,
6071,APPROVED,2001,16-4963-54124,Bews L.,H4845,,,,,,,,,,,,,,,,
6072,APPROVED,2001,16-5096-54014,Angel L.,H4846,,,,,,,,,,,,,,,,
6073,APPROVED,2001,16-4544-54237,Ault L.,H4848,,,,,,,,,,,,,,,,
6074,APPROVED,2001,16-4301-54925,Camproad Cr.,"H4594
weight is NA - field required by FSIS",disposing of excess eggs from hatchery,,,,,,,,,,,,,,,
6075,APPROVED,2001,15-6047-54696,Little Notman L.,H4807,,,,,,,,,,,,,,,,
6076,APPROVED,2001,15-6282-55071,Hakli L.,H4808,,,,,,,,,,,,,,,,
6078,APPROVED,2001,15-5840-54809,Little Butler L.,H4810,,,,,,,,,,,,,,,,
6079,APPROVED,2001,15-6026-54727,ODell L.,H4811,,,,,,,,,,,,,,,,
6080,APPROVED,2001,15-6286-55076,Krisko L.,H4812,,,,,,,,,,,,,,,,
6081,APPROVED,2001,15-6296-55089,McLaurin L.,H4813,,,,,,,,,,,,,,,,
6082,APPROVED,2001,15-5977-54938,Shrimp L.,H4814,,,,,,,,,,,,,,,,
6083,APPROVED,2001,15-5982-54945,Berglund L.,H4815,,,,,,,,,,,,,,,,
6085,APPROVED,2001,15-5926-54974,Little Snowstorm L.,H4816,,,,,,,,,,,,,,,,
6086,APPROVED,2001,15-5919-54984,Reguly L.,H4817,,,,,,,,,,,,,,,,
6792,APPROVED,2001,17-4006-49280,"Huron, L.",H7754,,,,,,,,,,,,,,,,
6793,APPROVED,2001,17-4006-49280,"Huron, L.",H7755,,,,,,,,,,,,,,,,
6794,APPROVED,2001,17-4006-49280,"Huron, L.",H7757,,,,,,,,,,,,,,,,
6795,APPROVED,2001,17-4006-49280,"Huron, L.",H7760,,,,,,,,,,,,,,,,
6796,APPROVED,2001,17-4006-49280,"Huron, L.",H7761,,,,,,,,,,,,,,,,
6797,APPROVED,2001,17-4006-49280,"Huron, L.",H7763,Saugeen R,,,,,,,,,,,,,,,
6798,APPROVED,2001,17-4006-49280,"Huron, L.",H7764,,,,,,,,,,,,,,,,
6799,APPROVED,2001,17-4006-49280,"Huron, L.",H7765,,,,,,,,,,,,,,,,
6800,APPROVED,2001,17-4006-49280,"Huron, L.",H7766,,,,,,,,,,,,,,,,
6801,APPROVED,2001,17-4006-49280,"Huron, L.",H7767,,,,,,,,,,,,,,,,
6802,APPROVED,2001,17-4006-49280,"Huron, L.",H8730,99.9% survival,,,,,,,,,,,,,,,
6804,APPROVED,2001,17-4006-49280,"Huron, L.",H8732,good survival,,,,,,,,,,,,,,,
6805,APPROVED,2001,17-4006-49280,"Huron, L.",H8736,,,,,,,,,,,,,,,,
6806,APPROVED,2001,17-4006-49280,"Huron, L.",H8737,,,,,,,,,,,,,,,,
6807,APPROVED,2001,17-4006-49280,"Huron, L.",H8738,,,,,,,,,,,,,,,,
6809,APPROVED,2001,17-4006-49280,"Huron, L.",H8740,,,,,,,,,,,,,,,,
6810,APPROVED,2001,17-4006-49280,"Huron, L.",H8741,,,,,,,,,,,,,,,,
5676,APPROVED,2001,17-5830-53526,Gaf L.,H9027,,,,,,,,,,,,,,,,
5678,APPROVED,2001,17-5828-53547,Mall L.,H9028,,,,,,,,,,,,,,,,
5680,APPROVED,2001,17-5826-53502,Ramey L.,H9029,,,,,,,,,,,,,,,,
5681,APPROVED,2001,17-5863-53774,Carlyle L.,H9030,,,,,,,,,,,,,,,,
5683,APPROVED,2001,17-5751-53740,Collins L.,H9032,,,,,,,,,,,,,,,,
5684,APPROVED,2001,17-5827-53554,Pall L.,H9033,,,,,,,,,,,,,,,,
5685,APPROVED,2001,17-5828-53500,Vannier L.,H9034,,,,,,,,,,,,,,,,
5686,APPROVED,2001,17-5830-53513,Seahorse L.,H9035,,,,,,,,,,,,,,,,
5687,APPROVED,2001,17-5839-53575,Thrasher L.,H9036,,,,,,,,,,,,,,,,
5689,APPROVED,2001,17-5830-53532,Lulu L.,H9038,,,,,,,,,,,,,,,,
5691,APPROVED,2001,17-5825-53517,Gourlay L.,H9040,,,,,,,,,,,,,,,,
5692,APPROVED,2001,17-5790-53592,Cochenour L.,H9041,,,,,,,,,,,,,,,,
5693,APPROVED,2001,17-5309-53484,Alexander L.,"H9042
genetic stock code recorded as AXWH- denotes broodstock resulting from eggs collected from Alexander L.- AXWH code is actually the same as AX as they both designate wild fish/eggs from Alexander Lake.",,,,,,,,,,,,,,,,
5694,APPROVED,2001,17-5307-53492,Potvin L.,H9043,,,,,,,,,,,,,,,,
5695,APPROVED,2001,17-5255-53485,McEvay L. 18,H9044,,,,,,,,,,,,,,,,
5696,APPROVED,2001,17-5383-53651,Andrew L.,H9045,,,,,,,,,,,,,,,,
5973,APPROVED,2001,16-3800-54060,Fall L.,H4864,,,,,,,,,,,,,,,,
5974,APPROVED,2001,16-3622-54289,Sigh L.,H4865,,,,,,,,,,,,,,,,
5976,APPROVED,2001,16-3092-53506,Chub L.,H4866,,,,,,,,,,,,,,,,
5977,APPROVED,2001,16-2918-53702,Adrian L.,h4867,,,,,,,,,,,,,,,,
5978,APPROVED,2001,16-3184-53931,Little Hawkeye L.,h4868,,,,,,,,,,,,,,,,
5979,APPROVED,2001,15-7055-53335,McKecknie L.,h4869,,,,,,,,,,,,,,,,
5981,APPROVED,2001,16-3132-54041,Dog L.,H4871,Resort,,,,,,,,,,,,,,,
5982,APPROVED,2001,16-3132-54041,Dog L.,H4872,Resort,,,,,,,,,,,,,,,
5983,APPROVED,2001,16-3132-54041,Dog L.,H4873,Silver Falls,,,,,,,,,,,,,,,
5984,APPROVED,2001,16-3132-54041,Dog L.,H4874,Silver Falls,,,,,,,,,,,,,,,
5985,APPROVED,2001,16-3132-54041,Dog L.,H4875,Silver Falls,,,,,,,,,,,,,,,
5986,APPROVED,2001,16-3132-54041,Dog L.,H4876,Resort,,,,,,,,,,,,,,,
5987,APPROVED,2001,16-3132-54041,Dog L.,H4877,,,,,,,,,,,,,,,,
5988,APPROVED,2001,16-3132-54041,Dog L.,H4878,Resort,,,,,,,,,,,,,,,
5989,APPROVED,2001,16-3726-54009,Himdick L.,H4879,,,,,,,,,,,,,,,,
5990,APPROVED,2001,16-3763-53995,Sunset L.,H4880,,,,,,,,,,,,,,,,
5993,APPROVED,2001,16-3675-53936,Paradise L.,H4883,,,,,,,,,,,,,,,,
5995,APPROVED,2001,16-3556-53892,"Roll L. (19, L.)",H4885,,,,,,,,,,,,,,,,
6087,APPROVED,2001,16-4891-54801,Hartley L.,H4772,,,,,,,,,,,,,,,,
6088,APPROVED,2001,16-4887-54796,Boobas L.,H4773,,,,,,,,,,,,,,,,
6089,APPROVED,2001,16-4887-54796,Boobas L.,H4774,,,,,,,,,,,,,,,,
6090,APPROVED,2001,16-4887-54796,Boobas L.,H4775,,,,,,,,,,,,,,,,
6700,APPROVED,2001,17-4006-49280,"Huron, L.",H5081,,,,,,,,,,,,,,,,
6701,APPROVED,2001,17-4006-49280,"Huron, L.",H5082,,,,,,,,,,,,,,,,
6702,APPROVED,2001,17-4006-49280,"Huron, L.","G0839
6 men 3/4 hour
lot #11","Stocking Site lat 42 59.304 long 82 25.015 St Clair R
great place to drop fish",,,,,,,,,,,,,,,
6706,APPROVED,2001,17-4006-49280,"Huron, L.",G1201,,,,,,,,,,,,,,,,
6707,APPROVED,2001,17-4006-49280,"Huron, L.",G1202,,,,,,,,,,,,,,,,
6708,APPROVED,2001,17-4006-49280,"Huron, L.",G1203,,,,,,,,,,,,,,,,
6709,APPROVED,2001,17-4006-49280,"Huron, L.",G1204,,,,,,,,,,,,,,,,
6710,APPROVED,2001,17-4006-49280,"Huron, L.",G1210,,,,,,,,,,,,,,,,
6711,APPROVED,2001,17-4006-49280,"Huron, L.","G1212
Wanda Goldie","boat site lat 45 58.248  long 81 39.120    , assumed the same as 6717 & 6718",,,,,,,,,,,,,,,
6712,APPROVED,2001,17-4006-49280,"Huron, L.",G1218,,,,,,,,,,,,,,,,
6713,APPROVED,2001,17-4006-49280,"Huron, L.","G1219
Atigamayg","boat site lat 45 26.56 long 81 51.39
fishmort-seagulls",,,,,,,,,,,,,,,
6714,APPROVED,2001,17-4006-49280,"Huron, L.","G1220
Atigamayg",boat site lat 45 30.24 long 81 50.86,,,,,,,,,,,,,,,
6715,APPROVED,2001,17-4006-49280,"Huron, L.","G1221
Atigamayg",boat site lat 45 23.74 long 81 48.85,,,,,,,,,,,,,,,
6716,APPROVED,2001,17-4006-49280,"Huron, L.",G1224,fishmort- seagulls,,,,,,,,,,,,,,,
1874,APPROVED,2002,17-7415-48483,"Ontario, L.",H8596,,,,,,,,,,,,,,,,
1889,APPROVED,2002,17-7415-48483,"Ontario, L.",H8615,,,,,,,,,,,,,,,,
2043,APPROVED,2002,17-6406-51290,Turtle L.,H6345,Phelps Twp.,"clip date, clip check date Aug 2001",,,,,,,,,,,,,,
2438,APPROVED,2002,17-7407-48723,Shelter Valley Cr.,"H3374
17000 green eggs divided between 2 sites < 25 m apart
reared in situ in Shelter Valley Cr. in Scotty Pacs",6 scotty packs placed at downstream site- Doig Property #2,,,,,,,,,,,,,,,
2975,APPROVED,2002,17-7311-51129,Pooh L.,H6153,,,,,,,,,,,,,,,,
3000,APPROVED,2002,17-7300-51238,Billys L.,H6383,Maria Twp,,,,,,,,,,,,,,,
3026,APPROVED,2002,18-3414-50232,Little Tooey L.,H6399,Brougham Twp,,,,,,,,,,,,,,,
3335,APPROVED,2002,17-6657-50004,Little Margaret L.,H7566,Ridout Twp,,,,,,,,,,,,,,,
3866,APPROVED,2002,16-5919-54706,Beavercross L.,H4720,,,,,,,,,,,,,,,,
3895,APPROVED,2002,16-6672-53326,Nik L.,H5299,,,,,,,,,,,,,,,,
4386,APPROVED,2002,16-5368-54837,Middleton L.,H5453,,,,,,,,,,,,,,,,
4457,APPROVED,2003,17-7415-48483,"Ontario, L.",Source Waterbody = Rouge R.,Stocked south of CNR track,,,,,,,,,,,,,,,
4988,APPROVED,2001,17-6144-48227,Credit R.,H2155,,,,,,,,,,,,,,,,
5021,APPROVED,2001,17-6144-48227,Credit R.,"H7410
eggs collected from Blue Jay Creek, Ont- trib of L. Huron",,,,,,,,,,,,,,,,
5070,APPROVED,2001,17-7415-48483,"Ontario, L.",H7496,,,,,,,,,,,,,,,,
5110,APPROVED,2001,17-7415-48483,"Ontario, L.","H9203
surplus broodstock",,"fish had blue floy tages. left side posterior to dorsal fin, tags have a number and MNR REU 705-755-2266",,,,,,,,,,,,,,
5216,APPROVED,2001,17-6069-51648,Bear L.,H6987,,"clip date, clip check date Aug 2000",,,,,,,,,,,,,,
7489,APPROVED,2004,16-3720-53801,Pass L.,,netted from truck to lake,,,,,,,,,,,,,,,
7490,APPROVED,2004,16-2918-53702,Adrian L.,,"netted to lake
open water along shore but mostly still covered by ice",,,,,,,,,,,,,,,
6629,APPROVED,2002,17-4006-49280,"Huron, L.",H8005,,,,,,,,,,,,,,,,
6630,APPROVED,2002,17-4006-49280,"Huron, L.","H8063
source wby Saugeen R; fish weight was 0.22 gm but FSIS required >1",,,,,,,,,,,,,,,,
6631,APPROVED,2002,17-4006-49280,"Huron, L.","H8064
source wby Saugeen R weight is 0.22 gm but FSIS would not allow.",,,,,,,,,,,,,,,,
6632,APPROVED,2002,17-4006-49280,"Huron, L.","H8065
source wby Saugeen R, fish weight was 0.22 but FSIS required >1",,,,,,,,,,,,,,,,
6633,APPROVED,2002,17-4006-49280,"Huron, L.","H8066
source wby Saugeen R; fish weight was 0.22 gm but FSIS required >1",,,,,,,,,,,,,,,,
6634,APPROVED,2002,17-4006-49280,"Huron, L.","H8067
source wby Saugeen R; fish weight was 0.22 gm but FSIS required >1",,,,,,,,,,,,,,,,
6635,APPROVED,2002,17-4006-49280,"Huron, L.","H8068
source wby Saugeen R; fish weight was 0.22 gm but FSIS required >1",,,,,,,,,,,,,,,,
6636,APPROVED,2002,17-4006-49280,"Huron, L.","H8069
source wby Saugeen R; fish weight was 0.22 gm but FSIS required >1",,,,,,,,,,,,,,,,
6637,APPROVED,2002,17-4006-49280,"Huron, L.","H8070
source wby Saugeen R; fish weight was 0.22 gm but FSIS required >1",,,,,,,,,,,,,,,,
6638,APPROVED,2002,17-4006-49280,"Huron, L.","H8071
source wby Saugeen R, weight was 0.22 gm but FSIS only allows 1",,,,,,,,,,,,,,,,
6639,APPROVED,2002,17-4006-49280,"Huron, L.","H8072
source wby Saugeen R, weight was 0.22 but FSIS only allows >1",,,,,,,,,,,,,,,,
6642,APPROVED,2002,17-4006-49280,"Huron, L.","H8073
source wby Saugeen R fish weight was 0.22, FSIS only allowed 1",,,,,,,,,,,,,,,,
6643,APPROVED,2002,17-4006-49280,"Huron, L.","H8674
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6644,APPROVED,2002,17-4006-49280,"Huron, L.","H8675
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6646,APPROVED,2002,17-4006-49280,"Huron, L.","H8676
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6647,APPROVED,2002,17-4006-49280,"Huron, L.","H8677
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6648,APPROVED,2002,17-4006-49280,"Huron, L.","H8678
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6717,APPROVED,2001,17-4006-49280,"Huron, L.","G1225
Wanda Goldie",boat site lat 45 43.404 long 81 39.120 asumed same as 6711 & 6718,,,,,,,,,,,,,,,
6718,APPROVED,2001,17-4006-49280,"Huron, L.","G1228
Wanda Goldie",boat site lat 45 43.404 long 81 39.120 assumed same as 6711 & 6718.,,,,,,,,,,,,,,,
6719,APPROVED,2001,17-4006-49280,"Huron, L.",G1229,,,,,,,,,,,,,,,,
6720,APPROVED,2001,17-4006-49280,"Huron, L.",G1230,,,,,,,,,,,,,,,,
6721,APPROVED,2001,17-4006-49280,"Huron, L.","G1231
Wanda Goldie",boat site lat 45 58.246 long 81 39.120 assumed the same as John Brookham's May 2/01 site.,,,,,,,,,,,,,,,
6722,APPROVED,2001,17-4006-49280,"Huron, L.",G1232,,,,,,,,,,,,,,,,
6723,APPROVED,2001,17-4006-49280,"Huron, L.",G1233,,,,,,,,,,,,,,,,
6724,APPROVED,2001,17-4006-49280,"Huron, L.",G1262,,,,,,,,,,,,,,,,
6725,APPROVED,2001,17-4006-49280,"Huron, L.",G1263,,,,,,,,,,,,,,,,
6727,APPROVED,2001,17-4006-49280,"Huron, L.",G1264,,,,,,,,,,,,,,,,
6729,APPROVED,2001,17-4006-49280,"Huron, L.",G1266,,,,,,,,,,,,,,,,
6731,APPROVED,2001,17-4006-49280,"Huron, L.","G2801
source- rainbow Springs Hatcher- Thamesford",Stocking Site lat 42 59.304 long 82 25.015 St. Clair R,,,,,,,,,,,,,,,
6735,APPROVED,2001,17-4006-49280,"Huron, L.",G2819,"good water source, easy access",,,,,,,,,,,,,,,
6736,APPROVED,2001,17-4006-49280,"Huron, L.","G2820
Srcwby_nm Owen Sound",overloaded,,,,,,,,,,,,,,,
6737,APPROVED,2001,17-4006-49280,"Huron, L.",G2821,"salmon with trout mix- 30% trout, 70% chinook
Trout recorded on form G4161 - Wally",,,,,,,,,,,,,,,
6738,APPROVED,2001,17-4006-49280,"Huron, L.","G2822
lot #6
Srcwby_nm Owen Sound
6 people, 30 min to load",,,,,,,,,,,,,,,,
6739,APPROVED,2001,17-4006-49280,"Huron, L.",G2823,,,,,,,,,,,,,,,,
5247,APPROVED,2003,17-5417-48200,Conestogo R.,All males,Stocked 400 m downstream of Glen Allen bridge.,Fish were clipped on site.,,,,,,,,,,,,,,
5316,APPROVED,2001,18-3293-50267,Schavens L.,H3126,,,,,,,,,,,,,,,,
5361,APPROVED,2001,18-2699-51149,Marys L.,G0287,,,,,,,,,,,,,,,,
5396,APPROVED,2001,18-3420-50110,Big Limestone L.,G0321,,"clip date, clip check date Aug 2000",,,,,,,,,,,,,,
5455,APPROVED,2001,17-6952-50098,Duck L.,H4676,Guilford Twp,,,,,,,,,,,,,,,
5563,APPROVED,2001,17-6831-49843,Horseshoe L.,H8525,Gull R,,,,,,,,,,,,,,,
6096,APPROVED,2001,16-5500-55201,Balancing L.,H5181,,,,,,,,,,,,,,,,
6213,APPROVED,2001,17-5941-50243,Maple L.,H7065,Christie Twp,"clip date, clip check date Aug 2000",,,,,,,,,,,,,,
6429,APPROVED,2001,16-6189-53871,Dead L.,H6799,,,,,,,,,,,,,,,,
7452,APPROVED,2003,17-5855-48513,Ken Whillans P.,SPRING VALLEY STOCK,,,,,,,,,,,,,,,,
7457,APPROVED,2003,17-6969-48776,Kendal P.,SPRING VALLEY STOCK,CHRIS WEIDENFELDER OFF LOADED THESE FISH TO HIS TRUCK AND STOCKED THEM.,,,,,,,,,,,,,,,
7467,APPROVED,2003,17-5849-48185,Kelso L.,SPRING VALLEY STOCK,,,,,,,,,,,,,,,,
7469,APPROVED,2003,17-6005-48267,"Aquitaine, L.",SPRING VALLEY STOCK,,,,,,,,,,,,,,,,
6649,APPROVED,2002,17-4006-49280,"Huron, L.","h8679
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6650,APPROVED,2002,17-4006-49280,"Huron, L.","H8680
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6651,APPROVED,2002,17-4006-49280,"Huron, L.","H8681
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6652,APPROVED,2002,17-4006-49280,"Huron, L.","H8682
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6653,APPROVED,2002,17-4006-49280,"Huron, L.","H8683
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6655,APPROVED,2002,17-4006-49280,"Huron, L.","h8684
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6656,APPROVED,2002,17-4006-49280,"Huron, L.","h8685
source wby Pt Alb Fishway",,,,,,,,,,,,,,,,
6658,APPROVED,2002,17-4006-49280,"Huron, L.",H5096,,,,,,,,,,,,,,,,
6659,APPROVED,2002,17-4006-49280,"Huron, L.",H5097,,,,,,,,,,,,,,,,
6660,APPROVED,2002,17-4006-49280,"Huron, L.",H5098,,,,,,,,,,,,,,,,
6661,APPROVED,2002,17-4006-49280,"Huron, L.",H5099,,,,,,,,,,,,,,,,
6662,APPROVED,2002,17-4006-49280,"Huron, L.",H5252,,,,,,,,,,,,,,,,
6663,APPROVED,2002,17-4006-49280,"Huron, L.",H5253,,,,,,,,,,,,,,,,
6664,APPROVED,2002,17-4006-49280,"Huron, L.",H5256,,,,,,,,,,,,,,,,
6740,APPROVED,2001,17-4006-49280,"Huron, L.","G2824
lot #8
Srcwby_nm Owen Sound
salmon and approx 500 rainbows
6 men 30 mins",seagulls got a few,,,,,,,,,,,,,,,
7354,APPROVED,2003,17-5748-50281,Portage L.,Stocked as emergent fry.,Stocking number is reported by the CFIP group and is unvalidated.  Enumeration method was by volume displacement method.  Portage Lake also known as McDougall Lake.,,,,,,,,,,,,,,,
7355,APPROVED,2003,17-5833-50403,McKellar L.,Stocked as emergent fry.,Stocking number is reported by the CFIP group and is unvalidated.  Enumeration by volume displacement method.,,,,,,,,,,,,,,,
7356,APPROVED,2003,17-5874-50426,Moffat L.,Stocked as emergent fry.,Stocking number is reported by the CFIP group and is unvalidated.  Enumeration by volume displacement method.  Squaw Lake also known as Moffat Lake.,,,,,,,,,,,,,,,
7357,APPROVED,2003,17-5857-50363,Manitouwabing L.,Stocked as emergent fry.,Stocking number is reported by CFIP group and is unvalidated.  Enumeration by volume displacement method.,,,,,,,,,,,,,,,
7358,APPROVED,2003,17-5986-50594,Poverty B.,Stocked as emergent fry.,Stocking number is reported by CFIP group and is unvalidated.,,,,,,,,,,,,,,,
7950,APPROVED,2004,17-7415-48483,"Ontario, L.",,public launch,,,,,,,,,,,,,,,
7962,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0342023 4880209  44.058027 -76.972334,,,,,,,,,,,,,,,
7967,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 0348180 4871081,,,,,,,,,,,,,,,
7968,APPROVED,2004,17-7415-48483,"Ontario, L.",,18 T 034742 4864077,,,,,,,,,,,,,,,
6280,APPROVED,2001,17-6425-50540,Sand L.,F3256,Proudfoot Twp,,,,,,,,,,,,,,,
6281,APPROVED,2001,17-5942-50071,Portage L.,G0228,Humphrey Twp,"clip date, clip check date Aug 1999",,,,,,,,,,,,,,
5869,APPROVED,2001,17-4655-51564,Horseshoe L.,H7141,,,,,,,,,,,,,,,,
6887,APPROVED,2001,17-6035-50114,Sucker L.,"F3254
NOTE- may be duplicate of rec#6286- missing - re-entered as rec #6887",,,,,,,,,,,,,,,,
6070,APPROVED,2001,16-5062-54109,Eric L.,H4844,,,,,,,,,,,,,,,,
